file_name,id,summary_precision,summary_recall,summary_f1,text_wer,text_accuracy
probabilistic_modelling.mp4,661931f5d172007aa8b18204,0.8564351201057434,0.8460217714309692,0.8511965870857239,0.009779951100244499,0.9902200488997555
system_oriented_analysis_and_informational_modelling.mp4,661931fcd172007aa8b18205,0.9383708238601685,0.8709964156150818,0.9034292101860046,0.019925280199252802,0.9800747198007472
factographical_information_analysis.mp4,661931ffd172007aa8b18206,0.9315179586410522,0.8939149379730225,0.9123291373252869,0.02962962962962963,0.9703703703703703
